ID	CanonID	Title	TitleTemp	Filename	Jahr	Date	Authors	Place	Caption	Camera	Nix
7529	982	2006CG-0085-Brickworks.jpg	2006CG-0085-Brickworks.jpg	2006CG-0085-Brickworks.jpg	2006		Ulli Diemer	Don Valley Brickworks		Canon G5	
7530	983	2006CG-0086-Greenery.jpg	2006CG-0086-Greenery.jpg	2006CG-0086-Greenery.jpg	2006		Ulli Diemer	Don Valley Brickworks		Canon G5	
7531	984	2006CG-0087-Flowers.jpg	2006CG-0087-Flowers.jpg	2006CG-0087-Flowers.jpg	2006		Ulli Diemer			Canon G5	
7532	985	2006CG-0088-Flowers.jpg	2006CG-0088-Flowers.jpg	2006CG-0088-Flowers.jpg	2006		Ulli Diemer			Canon G5	
7533	986	2006CG-0089-Flowers.jpg	2006CG-0089-Flowers.jpg	2006CG-0089-Flowers.jpg	2006		Ulli Diemer			Canon G5	
7534	987	2006CG-0090-Flowers.jpg	2006CG-0090-Flowers.jpg	2006CG-0090-Flowers.jpg	2006		Ulli Diemer			Canon G5	
7535	988	2006CG-0091-Flowers.jpg	2006CG-0091-Flowers.jpg	2006CG-0091-Flowers.jpg	2006		Ulli Diemer			Canon G5	
7536	989	2006CG-0092-Miriam.jpg	2006CG-0092-Miriam.jpg	2006CG-0092-Miriam.jpg	2006		Ulli Diemer			Canon G5	
7537	990	2006CG-0093-Leaves.jpg	2006CG-0093-Leaves.jpg	2006CG-0093-Leaves.jpg	2006		Ulli Diemer			Canon G5	
7538	991	2006CG-0094-Leaves.jpg	2006CG-0094-Leaves.jpg	2006CG-0094-Leaves.jpg	2006		Ulli Diemer			Canon G5	
7539	992	2006CG-0095-Misty.jpg	2006CG-0095-Misty.jpg	2006CG-0095-Misty.jpg	2006		Ulli Diemer	111 Barton Avenue		Canon G5	
7540	993	2006CG-0096-Misty.jpg	2006CG-0096-Misty.jpg	2006CG-0096-Misty.jpg	2006		Ulli Diemer	111 Barton Avenue		Canon G5	
7541	994	2007CG-0001-Orchids.jpg	2007CG-0001-Orchids.jpg	2007CG-0001-Orchids.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7542	995	2007CG-0002-Orchids.jpg	2007CG-0002-Orchids.jpg	2007CG-0002-Orchids.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7543	996	2007CG-0003-Orchids.jpg	2007CG-0003-Orchids.jpg	2007CG-0003-Orchids.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7544	997	2007CG-0004-Orchids.jpg	2007CG-0004-Orchids.jpg	2007CG-0004-Orchids.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7545	998	2007CG-0005-Orchids.jpg	2007CG-0005-Orchids.jpg	2007CG-0005-Orchids.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7546	999	2007CG-0006-Orchids.jpg	2007CG-0006-Orchids.jpg	2007CG-0006-Orchids.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7547	1000	2007CG-0007-Orchids.jpg	2007CG-0007-Orchids.jpg	2007CG-0007-Orchids.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7548	1001	2007CG-0008-Orchids.jpg	2007CG-0008-Orchids.jpg	2007CG-0008-Orchids.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7549	1002	2007CG-0009-Orchids.jpg	2007CG-0009-Orchids.jpg	2007CG-0009-Orchids.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7550	1003	2007CG-0010-Orchids.jpg	2007CG-0010-Orchids.jpg	2007CG-0010-Orchids.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7551	1004	2007CG-0011-Orchids.jpg	2007CG-0011-Orchids.jpg	2007CG-0011-Orchids.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7552	1005	2007CG-0012-Orchids.jpg	2007CG-0012-Orchids.jpg	2007CG-0012-Orchids.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7553	1006	2007CG-0013-Cups.jpg	2007CG-0013-Cups.jpg	2007CG-0013-Cups.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7554	1007	2007CG-0014-Cups&Bowls.jpg	2007CG-0014-Cups&Bowls.jpg	2007CG-0014-Cups&Bowls.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7555	1008	2007CG-0015-Cups&Bowls.jpg	2007CG-0015-Cups&Bowls.jpg	2007CG-0015-Cups&Bowls.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7556	1009	2007CG-0016-Cups&Bowls.jpg	2007CG-0016-Cups&Bowls.jpg	2007CG-0016-Cups&Bowls.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7557	1010	2007CG-0017-Cups.jpg	2007CG-0017-Cups.jpg	2007CG-0017-Cups.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7558	1011	2007CG-0018-Cups.jpg	2007CG-0018-Cups.jpg	2007CG-0018-Cups.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7559	1012	2007CG-0019-CupsandBowls.jpg	2007CG-0019-CupsandBowls.jpg	2007CG-0019-CupsandBowls.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7560	1013	2007CG-0020-CupsandBowls.jpg	2007CG-0020-CupsandBowls.jpg	2007CG-0020-CupsandBowls.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7561	1014	2007CG-0021-Misty.jpg	2007CG-0021-Misty.jpg	2007CG-0021-Misty.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7562	1015	2007CG-0022-Misty.jpg	2007CG-0022-Misty.jpg	2007CG-0022-Misty.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7563	1016	2007CG-0023-Miriam.jpg	2007CG-0023-Miriam.jpg	2007CG-0023-Miriam.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7564	1017	2007CG-0024-Miriam.jpg	2007CG-0024-Miriam.jpg	2007CG-0024-Miriam.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7565	1018	2007CG-0025-SnowyBackyard.jpg	2007CG-0025-SnowyBackyard.jpg	2007CG-0025-SnowyBackyard.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7566	1019	2007CG-0026-SnowyBackyard.jpg	2007CG-0026-SnowyBackyard.jpg	2007CG-0026-SnowyBackyard.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7567	1020	2007CG-0027-SnowyDeck.jpg	2007CG-0027-SnowyDeck.jpg	2007CG-0027-SnowyDeck.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7568	1021	2007CG-0028-SnowyDeck.jpg	2007CG-0028-SnowyDeck.jpg	2007CG-0028-SnowyDeck.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7569	1022	2007CG-0029-Kitchen111Barton.jpg	2007CG-0029-Kitchen111Barton.jpg	2007CG-0029-Kitchen111Barton.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7570	1023	2007CG-0030-Kitchen111Barton.jpg	2007CG-0030-Kitchen111Barton.jpg	2007CG-0030-Kitchen111Barton.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7571	1024	2007CG-0031-LanewaynorthofBarton.jpg	2007CG-0031-LanewaynorthofBarton.jpg	2007CG-0031-LanewaynorthofBarton.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7572	1025	2007CG-0032-Miriam&Misty.jpg	2007CG-0032-Miriam&Misty.jpg	2007CG-0032-Miriam&Misty.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7573	1026	2007CG-0033-Miriam&Misty.jpg	2007CG-0033-Miriam&Misty.jpg	2007CG-0033-Miriam&Misty.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7574	1027	2007CG-0034-FlowerShow.jpg	2007CG-0034-FlowerShow.jpg	2007CG-0034-FlowerShow.jpg	2007		Ulli Diemer	Canada Blooms		Canon G5	
7575	1028	2007CG-0035-MomatCanadaBlooms.jpg	2007CG-0035-MomatCanadaBlooms.jpg	2007CG-0035-MomatCanadaBlooms.jpg	2007		Ulli Diemer	Canada Blooms		Canon G5	
7576	1029	2007CG-0036-MomatCanadaBlooms.jpg	2007CG-0036-MomatCanadaBlooms.jpg	2007CG-0036-MomatCanadaBlooms.jpg	2007		Ulli Diemer	Canada Blooms		Canon G5	
7577	1030	2007CG-0037-Mom&MiriamatCanadaBlooms.jpg	2007CG-0037-Mom&MiriamatCanadaBlooms.jpg	2007CG-0037-Mom&MiriamatCanadaBlooms.jpg	2007		Ulli Diemer	Canada Blooms		Canon G5	
7578	1031	2007CG-0038-Ulli&MomatCanadaBlooms.jpg	2007CG-0038-Ulli&MomatCanadaBlooms.jpg	2007CG-0038-Ulli&MomatCanadaBlooms.jpg	2007		Ulli Diemer	Canada Blooms		Canon G5	
7579	1032	2007CG-0039-Miriam.jpg	2007CG-0039-Miriam.jpg	2007CG-0039-Miriam.jpg	2007		Ulli Diemer	Canada Blooms		Canon G5	
7580	1033	2007CG-0040-Miriam.jpg	2007CG-0040-Miriam.jpg	2007CG-0040-Miriam.jpg	2007		Ulli Diemer	Canada Blooms		Canon G5	
7581	1034	2007CG-0041-SculptureatCanadaBlooms.jpg	2007CG-0041-SculptureatCanadaBlooms.jpg	2007CG-0041-SculptureatCanadaBlooms.jpg	2007		Ulli Diemer	Canada Blooms		Canon G5	
7582	1035	2007CG-0042-Miriam.jpg	2007CG-0042-Miriam.jpg	2007CG-0042-Miriam.jpg	2007		Ulli Diemer	Canada Blooms		Canon G5	
7583	1036	2007CG-0043-NewYorkUtilityCover.jpg	2007CG-0043-NewYorkUtilityCover.jpg	2007CG-0043-NewYorkUtilityCover.jpg	2007		Ulli Diemer	New York City		Canon G5	
7584	1037	2007CG-0044-TenementMuseums.jpg	2007CG-0044-TenementMuseums.jpg	2007CG-0044-TenementMuseums.jpg	2007		Ulli Diemer	New York City		Canon G5	
7585	1038	2007CG-0045-TenementMuseum.jpg	2007CG-0045-TenementMuseum.jpg	2007CG-0045-TenementMuseum.jpg	2007		Ulli Diemer	New York City		Canon G5	
7586	1039	2007CG-0046-TenementMuseum.jpg	2007CG-0046-TenementMuseum.jpg	2007CG-0046-TenementMuseum.jpg	2007		Ulli Diemer	New York City		Canon G5	
7587	1040	2007CG-0047-TenementMuseum.jpg	2007CG-0047-TenementMuseum.jpg	2007CG-0047-TenementMuseum.jpg	2007		Ulli Diemer	New York City		Canon G5	
7588	1041	2007CG-0048-NewYork.jpg	2007CG-0048-NewYork.jpg	2007CG-0048-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7589	1042	2007CG-0049-NewYork.jpg	2007CG-0049-NewYork.jpg	2007CG-0049-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7590	1043	2007CG-0050-NewYork.jpg	2007CG-0050-NewYork.jpg	2007CG-0050-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7591	1044	2007CG-0051-NewYork.jpg	2007CG-0051-NewYork.jpg	2007CG-0051-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7592	1045	2007CG-0052-NewYork.jpg	2007CG-0052-NewYork.jpg	2007CG-0052-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7593	1046	2007CG-0053-NewYork.jpg	2007CG-0053-NewYork.jpg	2007CG-0053-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7594	1047	2007CG-0054-Dogs-NewYork.jpg	2007CG-0054-Dogs-NewYork.jpg	2007CG-0054-Dogs-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7595	1048	2007CG-0055-Dogs-NewYork.jpg	2007CG-0055-Dogs-NewYork.jpg	2007CG-0055-Dogs-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7596	1049	2007CG-0056-NewYork.jpg	2007CG-0056-NewYork.jpg	2007CG-0056-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7597	1050	2007CG-0057-WashingtonSquare.jpg	2007CG-0057-WashingtonSquare.jpg	2007CG-0057-WashingtonSquare.jpg	2007		Ulli Diemer	New York City		Canon G5	
7598	1051	2007CG-0058-Miriam.jpg	2007CG-0058-Miriam.jpg	2007CG-0058-Miriam.jpg	2007		Ulli Diemer	New York City		Canon G5	
7599	1052	2007CG-0059-Miriam.jpg	2007CG-0059-Miriam.jpg	2007CG-0059-Miriam.jpg	2007		Ulli Diemer	New York City		Canon G5	
7600	1053	2007CG-0060-Dogs-NewYork.jpg	2007CG-0060-Dogs-NewYork.jpg	2007CG-0060-Dogs-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7601	1054	2007CG-0061-MiriamLarchmont.jpg	2007CG-0061-MiriamLarchmont.jpg	2007CG-0061-MiriamLarchmont.jpg	2007		Ulli Diemer	New York City		Canon G5	
7602	1055	2007CG-0062-MiriamLarchmont.jpg	2007CG-0062-MiriamLarchmont.jpg	2007CG-0062-MiriamLarchmont.jpg	2007		Ulli Diemer	New York City		Canon G5	
7603	1056	2007CG-0063-MiriamLarchmont.jpg	2007CG-0063-MiriamLarchmont.jpg	2007CG-0063-MiriamLarchmont.jpg	2007		Ulli Diemer	New York City		Canon G5	
7604	1057	2007CG-0064-MiriamLarchmont.jpg	2007CG-0064-MiriamLarchmont.jpg	2007CG-0064-MiriamLarchmont.jpg	2007		Ulli Diemer	New York City		Canon G5	
7605	1058	2007CG-0065-NewYork.jpg	2007CG-0065-NewYork.jpg	2007CG-0065-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7606	1059	2007CG-0066-NewYork.jpg	2007CG-0066-NewYork.jpg	2007CG-0066-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7607	1060	2007CG-0067-NewYork.jpg	2007CG-0067-NewYork.jpg	2007CG-0067-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7608	1061	2007CG-0068-NewYork.jpg	2007CG-0068-NewYork.jpg	2007CG-0068-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7609	1062	2007CG-0069-NewYork.jpg	2007CG-0069-NewYork.jpg	2007CG-0069-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7610	1063	2007CG-0070-GrandCentralStation.jpg	2007CG-0070-GrandCentralStation.jpg	2007CG-0070-GrandCentralStation.jpg	2007		Ulli Diemer	New York City		Canon G5	
7611	1064	2007CG-0071-GrandCentralStation.jpg	2007CG-0071-GrandCentralStation.jpg	2007CG-0071-GrandCentralStation.jpg	2007		Ulli Diemer	New York City		Canon G5	
7612	1065	2007CG-0072-GrandCentralStation.jpg	2007CG-0072-GrandCentralStation.jpg	2007CG-0072-GrandCentralStation.jpg	2007		Ulli Diemer	New York City		Canon G5	
7613	1066	2007CG-0073-NewYork.jpg	2007CG-0073-NewYork.jpg	2007CG-0073-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7614	1067	2007CG-0074-NewYork.jpg	2007CG-0074-NewYork.jpg	2007CG-0074-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7615	1068	2007CG-0075-NewYork.jpg	2007CG-0075-NewYork.jpg	2007CG-0075-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7616	1069	2007CG-0076-Moma-NewYork.jpg	2007CG-0076-Moma-NewYork.jpg	2007CG-0076-Moma-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7617	1070	2007CG-0077-Moma-NewYork.jpg	2007CG-0077-Moma-NewYork.jpg	2007CG-0077-Moma-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7618	1071	2007CG-0078-Moma-NewYork.jpg	2007CG-0078-Moma-NewYork.jpg	2007CG-0078-Moma-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7619	1072	2007CG-0079-Moma-NewYork.jpg	2007CG-0079-Moma-NewYork.jpg	2007CG-0079-Moma-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7620	1073	2007CG-0080-Moma-NewYork.jpg	2007CG-0080-Moma-NewYork.jpg	2007CG-0080-Moma-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7621	1074	2007CG-0081-Moma-NewYork.jpg	2007CG-0081-Moma-NewYork.jpg	2007CG-0081-Moma-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7622	1075	2007CG-0082-Moma-NewYork.jpg	2007CG-0082-Moma-NewYork.jpg	2007CG-0082-Moma-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7623	1076	2007CG-0083-Miriam.jpg	2007CG-0083-Miriam.jpg	2007CG-0083-Miriam.jpg	2007		Ulli Diemer	New York City		Canon G5	
7624	1077	2007CG-0084-Miriam.jpg	2007CG-0084-Miriam.jpg	2007CG-0084-Miriam.jpg	2007		Ulli Diemer	New York City		Canon G5	
7625	1078	2007CG-0085-MOMA.jpg	2007CG-0085-MOMA.jpg	2007CG-0085-MOMA.jpg	2007		Ulli Diemer	New York City		Canon G5	
7626	1079	2007CG-0086-NewYork.jpg	2007CG-0086-NewYork.jpg	2007CG-0086-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7627	1080	2007CG-0087-NewYork.jpg	2007CG-0087-NewYork.jpg	2007CG-0087-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7628	1081	2007CG-0088-NewYork.jpg	2007CG-0088-NewYork.jpg	2007CG-0088-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7629	1082	2007CG-0089-NewYork.jpg	2007CG-0089-NewYork.jpg	2007CG-0089-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7630	1083	2007CG-0090-MiriamCentralPark.jpg	2007CG-0090-MiriamCentralPark.jpg	2007CG-0090-MiriamCentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7631	1084	2007CG-0091-CentralPark.jpg	2007CG-0091-CentralPark.jpg	2007CG-0091-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7632	1085	2007CG-0092-CentralPark.jpg	2007CG-0092-CentralPark.jpg	2007CG-0092-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7633	1086	2007CG-0093-CentralPark.jpg	2007CG-0093-CentralPark.jpg	2007CG-0093-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7634	1087	2007CG-0094-CentralPark.jpg	2007CG-0094-CentralPark.jpg	2007CG-0094-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7635	1088	2007CG-0095-CentralPark.jpg	2007CG-0095-CentralPark.jpg	2007CG-0095-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7636	1089	2007CG-0096-CentralPark.jpg	2007CG-0096-CentralPark.jpg	2007CG-0096-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7637	1090	2007CG-0097-CentralPark.jpg	2007CG-0097-CentralPark.jpg	2007CG-0097-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7638	1091	2007CG-0098-CentralPark.jpg	2007CG-0098-CentralPark.jpg	2007CG-0098-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7639	1092	2007CG-0099-CentralPark.jpg	2007CG-0099-CentralPark.jpg	2007CG-0099-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7640	1093	2007CG-0100-Miriam.jpg	2007CG-0100-Miriam.jpg	2007CG-0100-Miriam.jpg	2007		Ulli Diemer	New York City		Canon G5	
7641	1094	2007CG-0101-CentralPark.jpg	2007CG-0101-CentralPark.jpg	2007CG-0101-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7642	1095	2007CG-0102-CentralPark.jpg	2007CG-0102-CentralPark.jpg	2007CG-0102-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7643	1096	2007CG-0103-CentralPark.jpg	2007CG-0103-CentralPark.jpg	2007CG-0103-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7644	1097	2007CG-0104-CentralPark.jpg	2007CG-0104-CentralPark.jpg	2007CG-0104-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7645	1098	2007CG-0105-CentralPark.jpg	2007CG-0105-CentralPark.jpg	2007CG-0105-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7646	1099	2007CG-0106-CentralPark.jpg	2007CG-0106-CentralPark.jpg	2007CG-0106-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7647	1100	2007CG-0107-CentralPark.jpg	2007CG-0107-CentralPark.jpg	2007CG-0107-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7648	1101	2007CG-0108-CentralPark.jpg	2007CG-0108-CentralPark.jpg	2007CG-0108-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7649	1102	2007CG-0109-CentralPark.jpg	2007CG-0109-CentralPark.jpg	2007CG-0109-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7650	1103	2007CG-0110-CentralPark.jpg	2007CG-0110-CentralPark.jpg	2007CG-0110-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7651	1104	2007CG-0111-CentralPark.jpg	2007CG-0111-CentralPark.jpg	2007CG-0111-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7652	1105	2007CG-0112-CentralPark.jpg	2007CG-0112-CentralPark.jpg	2007CG-0112-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7653	1106	2007CG-0113-CentralPark.jpg	2007CG-0113-CentralPark.jpg	2007CG-0113-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7654	1107	2007CG-0114-CentralPark.jpg	2007CG-0114-CentralPark.jpg	2007CG-0114-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7655	1108	2007CG-0115-CentralPark.jpg	2007CG-0115-CentralPark.jpg	2007CG-0115-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7656	1109	2007CG-0116-CentralPark.jpg	2007CG-0116-CentralPark.jpg	2007CG-0116-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7657	1110	2007CG-0117-CentralPark.jpg	2007CG-0117-CentralPark.jpg	2007CG-0117-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7658	1111	2007CG-0118-CentralPark.jpg	2007CG-0118-CentralPark.jpg	2007CG-0118-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7659	1112	2007CG-0119-CentralPark.jpg	2007CG-0119-CentralPark.jpg	2007CG-0119-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7660	1113	2007CG-0120-CentralPark.jpg	2007CG-0120-CentralPark.jpg	2007CG-0120-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7661	1114	2007CG-0121-CentralPark.jpg	2007CG-0121-CentralPark.jpg	2007CG-0121-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7662	1115	2007CG-0122-CentralPark.jpg	2007CG-0122-CentralPark.jpg	2007CG-0122-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7663	1116	2007CG-0123-CentralPark.jpg	2007CG-0123-CentralPark.jpg	2007CG-0123-CentralPark.jpg	2007		Ulli Diemer	New York City		Canon G5	
7664	1117	2007CG-0124-TheMet.jpg	2007CG-0124-TheMet.jpg	2007CG-0124-TheMet.jpg	2007		Ulli Diemer	New York City		Canon G5	
7665	1118	2007CG-0125-TheMet.jpg	2007CG-0125-TheMet.jpg	2007CG-0125-TheMet.jpg	2007		Ulli Diemer	New York City		Canon G5	
7666	1119	2007CG-0126-NewYork.jpg	2007CG-0126-NewYork.jpg	2007CG-0126-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7667	1120	2007CG-0127-NewYork.jpg	2007CG-0127-NewYork.jpg	2007CG-0127-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7668	1121	2007CG-0128-NewYork.jpg	2007CG-0128-NewYork.jpg	2007CG-0128-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7669	1122	2007CG-0129-NewYork.jpg	2007CG-0129-NewYork.jpg	2007CG-0129-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7670	1123	2007CG-0130-NewYork.jpg	2007CG-0130-NewYork.jpg	2007CG-0130-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7671	1124	2007CG-0131-NewYork.jpg	2007CG-0131-NewYork.jpg	2007CG-0131-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7672	1125	2007CG-0132-NewYork.jpg	2007CG-0132-NewYork.jpg	2007CG-0132-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7673	1126	2007CG-0133-NewYork.jpg	2007CG-0133-NewYork.jpg	2007CG-0133-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7674	1127	2007CG-0134-NewYork.jpg	2007CG-0134-NewYork.jpg	2007CG-0134-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7675	1128	2007CG-0135-NewYork.jpg	2007CG-0135-NewYork.jpg	2007CG-0135-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7676	1129	2007CG-0136-NewYork.jpg	2007CG-0136-NewYork.jpg	2007CG-0136-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7677	1130	2007CG-0137-NewYork.jpg	2007CG-0137-NewYork.jpg	2007CG-0137-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7678	1131	2007CG-0138-NewYork.jpg	2007CG-0138-NewYork.jpg	2007CG-0138-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7679	1132	2007CG-0139-NewYork.jpg	2007CG-0139-NewYork.jpg	2007CG-0139-NewYork.jpg	2007		Ulli Diemer	New York City		Canon G5	
7680	1133	2007CG-0140-MiriamsPlumbingDevice.jpg	2007CG-0140-MiriamsPlumbingDevice.jpg	2007CG-0140-MiriamsPlumbingDevice.jpg	2007		Ulli Diemer	111 Barton Avenue		Canon G5	
7681	1134	2007CG-0141-JuliaYukikoFilip.jpg	2007CG-0141-JuliaYukikoFilip.jpg	2007CG-0141-JuliaYukikoFilip.jpg	2007		Ulli Diemer	Sources office, 489 College Street		Canon G5	
7682	1135	2007CG-0142-JuliaYukiko-Filip.jpg	2007CG-0142-JuliaYukiko-Filip.jpg	2007CG-0142-JuliaYukiko-Filip.jpg	2007		Ulli Diemer	Sources office, 489 College Street		Canon G5	
7683	1136	2007CG-0142-JuliaYukikoFilip.jpg	2007CG-0142-JuliaYukikoFilip.jpg	2007CG-0142-JuliaYukikoFilip.jpg	2007		Ulli Diemer	Sources office, 489 College Street		Canon G5	
7684	1137	2007CG-0143-LEWakelin.jpg	2007CG-0143-LEWakelin.jpg	2007CG-0143-LEWakelin.jpg	2007		Ulli Diemer	Sources office, 489 College Street		Canon G5	
7685	1138	2007CG-0144-Andrew.jpg	2007CG-0144-Andrew.jpg	2007CG-0144-Andrew.jpg	2007		Ulli Diemer	Sources office, 489 College Street		Canon G5	
7686	1139	2007CG-0145-Lucinda.jpg	2007CG-0145-Lucinda.jpg	2007CG-0145-Lucinda.jpg	2007		Ulli Diemer	Sources office, 489 College Street		Canon G5	
7687	1140	2007CG-0146-MiriamZatounTable.jpg	2007CG-0146-MiriamZatounTable.jpg	2007CG-0146-MiriamZatounTable.jpg	2007		Ulli Diemer	Dufferin Grove		Canon G5	
7688	1141	2007CG-0147-MiriamZatounTable.jpg	2007CG-0147-MiriamZatounTable.jpg	2007CG-0147-MiriamZatounTable.jpg	2007		Ulli Diemer	Dufferin Grove		Canon G5	
